Ortiz, David,120074,2016,.003,-0.016,93.2,
Meadows, Austin,640457,2021,-0.006,.033,89.3,
Anderson, Tim,641313,2021,.025,.021,89.6,
Crawford, J.P.,641487,2021,.016,.037,86.3,
Dozier, Hunter,641531,2021,-0.008,.006,89.9,
Mancini III, Trey,641820,2021,-0.012,-0.020,88.9,
McMahon, Ryan,641857,2021,.010,.023,90.5,
O'Neill, Tyler,641933,2021,.007,-0.023,93,
Rosario, Amed,642708,2021,.014,.040,88.8,
Adames, Willy,642715,2021,.026,.043,89.5,
Benintendi, Andrew,643217,2021,.015,-0.014,89.6,
Kiner-Falefa, Isiah,643396,2021,.004,.008,85.5,
Albies, Ozzie,645277,2021,-0.001,.023,89.6,
Devers, Rafael,646240,2021,-0.012,-0.032,92.9,
Urias, Luis,649966,2021,.008,.018,87.9,
Torres, Gleyber,650402,2021,-0.006,-0.057,87.1,
Diaz, Yandy,650490,2021,.002,-0.012,89.9,
Chapman, Matt,656305,2021,.001,-0.021,89.7,
Mullins II, Cedric,656775,2021,.019,.070,89.4,
Smith, Pavin,656976,2021,.009,.001,87.2,
Verdugo, Alex,657077,2021,.004,-0.020,90,
Moncada, Yoan,660162,2021,.002,-0.014,90.1,
Ohtani, Shohei,660271,2021,-0.012,-0.024,93.9,
Riley, Austin,663586,2021,.022,.019,90.1,
Mountcastle, Ryan,663624,2021,.010,.029,89.1,
Tucker, Kyle,663656,2021,-0.013,-0.023,91.4,
India, Jonathan,663697,2021,.010,.016,87.6,
Grisham, Trent,663757,2021,.001,.045,88.8,
Lowe, Nathaniel,663993,2021,.028,.013,90.8,
Happ, Ian,664023,2021,.006,.037,89.5,
France, Ty,664034,2021,.021,.009,88.5,
Lowe, Brandon,664040,2021,-0.003,.023,89.3,
Fletcher, David,664058,2021,-0.011,.003,82.3,
Straw, Myles,664702,2021,.009,.009,87.1,
Walsh, Jared,665120,2021,.020,.073,89.6,
Tatis Jr., Fernando,665487,2021,.003,-0.007,93.9,
Guerrero Jr., Vladimir,665489,2021,.004,.007,95.1,
Soto, Juan,665742,2021,.008,-0.011,93,
Chisholm Jr., Jazz,665862,2021,.010,.016,90.2,
Bichette, Bo,666182,2021,.007,-0.006,91.4,
Carlson, Dylan,666185,2021,.019,.030,88.2,
Garcia, Adolis,666969,2021,.020,.028,91,
Gurriel Jr., Lourdes,666971,2021,.004,.004,89.7,
Arozarena, Randy,668227,2021,.052,.090,89.9,
Reynolds, Bryan,668804,2021,.008,-0.002,89.4,
Rojas, Josh,668942,2021,.027,.054,88.2,
Edman, Tommy,669242,2021,-0.012,-0.014,87.5,
Solak, Nick,669256,2021,.004,.001,86.9,
Hays, Austin,669720,2021,.011,.029,88.8,
Lopez, Nicky,670032,2021,.061,.073,86.8,
Alvarez, Yordan,670541,2021,-0.002,-0.039,93.2,
Pujols, Albert,405395,2019,-0.007,.002,88.3,
Cabrera, Miguel,408234,2019,.012,-0.042,90.4,
Choo, Shin-Soo,425783,2019,.001,-0.025,91.9,
Jones, Adam,430945,2019,.003,-0.016,86.1,
Cruz Jr., Nelson,443558,2019,.021,.002,93.7,
Longoria, Evan,446334,2019,-0.015,-0.054,89.7,
Fowler, Dexter,451594,2019,-0.012,-0.013,85.5,
Cabrera, Asdrubal,452678,2019,.022,.033,89.1,
Blackmon, Charlie,453568,2019,.017,.045,88.7,
Cain, Lorenzo,456715,2019,-0.027,-0.043,89.5,
Turner, Justin,457759,2019,.004,-0.007,90.3,
Votto, Joey,458015,2019,.002,-0.035,88.9,
Gardner, Brett,458731,2019,.018,.136,87.7,
Braun, Ryan,460075,2019,.019,.035,91.5,
Gordon, Alex,460086,2019,.010,-0.025,88.7,
Andrus, Elvis,462101,2019,.004,-0.008,88.4,
Ramos, Wilson,467092,2019,.026,.017,90,
Santana, Carlos,467793,2019,.015,.035,91.8,
Belt, Brandon,474832,2019,-0.008,-0.054,87.3,
Brantley Jr., Michael,488726,2019,.018,.030,88.8,
Gurriel, Yuli,493329,2019,.018,.126,89.3,
Rojas, Miguel,500743,2019,.013,.009,87.4,
Escobar, Eduardo,500871,2019,.014,.047,87.8,
Davis, Khris,501981,2019,-0.011,-0.050,90.2,
Pham, Tommy,502054,2019,-0.002,-0.012,90.9,
Martinez, J.D.,502110,2019,.003,-0.009,91.3,
Reddick, Josh,502210,2019,.000,.011,86.1,
Goldschmidt, Paul,502671,2019,.003,-0.034,90.2,
Altuve, Jose,514888,2019,.030,.066,87.4,
Hernandez, Cesar,514917,2019,.015,.034,86.1,
Segura, Jean,516416,2019,.009,.017,88.2,
Castro, Starlin,516770,2019,.003,.001,88.5,
Marte, Starling,516782,2019,-0.002,-0.004,88.6,
Donaldson, Josh,518626,2019,-0.003,-0.009,92.9,
Freeman, Freddie,518692,2019,.001,-0.020,89.7,
Grandal, Yasmani,518735,2019,.005,-0.007,90.7,
Heyward, Jason,518792,2019,-0.004,.033,88.8,
LeMahieu, DJ,518934,2019,.013,-0.005,91.9,
Moustakas, Mike,519058,2019,-0.006,.013,89.5,
Rizzo, Anthony,519203,2019,-0.004,.032,89,
Galvis, Freddy,520471,2019,.025,.051,88.8,
Garcia, Avisail,541645,2019,.011,-0.028,89.5,
Ozuna, Marcell,542303,2019,-0.044,-0.066,91.8,
Villar, Jonathan,542340,2019,.028,.041,88.9,
Santana, Danny,542454,2019,.006,.030,91.4,
Crawford, Brandon,543063,2019,-0.010,-0.045,87.8,
Hosmer, Eric,543333,2019,.016,.014,90.8,
Kipnis, Jason,543401,2019,-0.011,-0.009,88.1,
Rendon, Anthony,543685,2019,.009,.008,90.4,
Semien, Marcus,543760,2019,.018,.032,88.9,
Springer III, George,543807,2019,.009,.013,89.8,
Vazquez, Christian,543877,2019,.026,.036,89.4,
Wong, Kolten,543939,2019,.042,.070,86.2,
Garcia, Leury,544725,2019,.037,.027,88.2,
Grichuk, Randal,545341,2019,-0.005,.028,89.3,
Trout, Mike,545361,2019,-0.019,-0.034,90.9,
Harper, Bryce,547180,2019,-0.013,-0.037,91.9,
Abreu, Jose,547989,2019,.006,-0.013,92.1,
Suarez, Eugenio,553993,2019,.024,.072,89.3,
Santana, Domingo,570267,2019,.003,-0.037,89,
Sanchez, Yolmer,570560,2019,.023,.007,87.1,
Arenado, Nolan,571448,2019,.045,.102,89.4,
Muncy, Max,571970,2019,-0.010,.005,89.8,
Voit III, Luke,572228,2019,.014,-0.036,89.7,
Walker, Christian,572233,2019,-0.003,-0.040,91.1,
Iglesias, Jose,578428,2019,.024,.047,84.1,
Bryant, Kris,592178,2019,.035,.058,87.6,
Castellanos, Nick,592206,2019,.010,-0.016,88.9,
Machado, Manny,592518,2019,-0.009,-0.005,91.2,
Moran, Colin,592567,2019,.017,-0.008,88.2,
Pederson, Joc,592626,2019,.000,.059,91.2,
Realmuto, J.T.,592663,2019,.001,.022,90.3,
Rosario, Eddie,592696,2019,.016,.006,89.2,
Yelich, Christian,592885,2019,.015,.042,93.3,
Merrifield, Whit,593160,2019,.022,.032,87,
Bogaerts, Xander,593428,2019,.037,.077,90.5,
Alberto, Hanser,593643,2019,.026,.030,84.4,
Polanco, Jorge,593871,2019,.024,.021,88,
Calhoun, Kole,594777,2019,-0.010,-0.006,89.5,
Eaton, Adam,594809,2019,.023,.022,88.9,
Profar, Jurickson,595777,2019,-0.030,-0.014,86.6,
Baez, Javier,595879,2019,.017,.025,91.1,
Lindor, Francisco,596019,2019,.011,.054,91,
Odor, Rougned,596059,2019,-0.016,-0.026,91.1,
Story, Trevor,596115,2019,.032,.082,91,
Vogelbach, Daniel,596129,2019,-0.016,-0.001,88.8,
Kepler, Max,596146,2019,-0.007,.061,89.7,
Bradley Jr., Jackie,598265,2019,-0.003,.002,90.2,
Nunez, Renato,600524,2019,-0.008,-0.011,89.9,
Ahmed, Nick,605113,2019,-0.003,.010,87.8,
Anderson, Brian,605119,2019,.008,.014,89.9,
Bell, Josh,605137,2019,-0.008,.005,92.4,
Betts, Mookie,605141,2019,-0.014,-0.053,91,
Smith, Mallex,605480,2019,.025,.050,85.2,
Arcia, Orlando,606115,2019,.001,-0.001,87.9,
Marte, Ketel,606466,2019,.029,.066,90,
Turner, Trea,607208,2019,.018,.042,90.4,
Pillar, Kevin,607680,2019,-0.003,.021,86.4,
Ramirez, Jose,608070,2019,-0.012,.018,89.2,
Bregman, Alex,608324,2019,.030,.135,89.3,
Seager, Corey,608369,2019,.015,.024,88.8,
Reyes, Franmil,614177,2019,-0.010,-0.023,93.3,
Swanson, Dansby,621020,2019,-0.020,-0.055,89.9,
Newman, Kevin,621028,2019,.035,.072,85.3,
Olson, Matt,621566,2019,-0.012,-0.036,92.7,
Alonso, Pete,624413,2019,.004,.033,90.7,
Conforto, Michael,624424,2019,-0.004,-0.007,89.2,
Frazier, Adam,624428,2019,.003,.014,87.1,
Puig, Yasiel,624577,2019,.011,.007,90,
Soler, Jorge,624585,2019,-0.011,-0.026,92.6,
Meadows, Austin,640457,2019,.009,.012,90.4,
Anderson, Tim,641313,2019,.048,.052,88.3,
Bellinger, Cody,641355,2019,-0.015,-0.010,91.2,
Dozier, Hunter,641531,2019,.020,.053,91,
Mancini III, Trey,641820,2019,.014,.032,90.3,
McMahon, Ryan,641857,2019,.007,.019,91.9,
Rosario, Amed,642708,2019,.004,.016,89.3,
Adames, Willy,642715,2019,.004,-0.019,88.5,
Benintendi, Andrew,643217,2019,.004,-0.024,89.1,
McNeil, Jeff,643446,2019,.036,.069,88.9,
Albies, Ozzie,645277,2019,.009,.014,88.9,
Robles, Victor,645302,2019,.024,.051,83.3,
Devers, Rafael,646240,2019,.012,.025,92.5,
Jimenez, Eloy,650391,2019,.001,-0.009,91.1,
Torres, Gleyber,650402,2019,.021,.043,89.1,
Chapman, Matt,656305,2019,-0.002,.002,92.7,
Hoskins, Rhys,656555,2019,.010,.037,89.7,
Schwarber, Kyle,656941,2019,-0.014,-0.024,93.5,
DeJong, Paul,657557,2019,-0.003,.002,87,
Moncada, Yoan,660162,2019,.033,.029,93.1,
Acuna Jr., Ronald,660670,2019,.001,-0.056,90.6,
Fletcher, David,664058,2019,-0.002,.013,83.8,
Guerrero Jr., Vladimir,665489,2019,.016,-0.003,89.4,
Soto, Juan,665742,2019,-0.003,-0.027,92,
Reynolds, Bryan,668804,2019,.021,.029,89.5,
Cabrera, Miguel,408234,2020,-0.038,-0.103,93.2,
Cruz Jr., Nelson,443558,2020,.034,.050,91.6,
Peralta, David,444482,2020,.040,.058,89.2,
Longoria, Evan,446334,2020,-0.028,-0.099,91.7,
Cabrera, Asdrubal,452678,2020,-0.001,.018,89.5,
Blackmon, Charlie,453568,2020,.026,.017,86.9,
Solano, Donovan,456781,2020,.048,.046,88.5,
McCutchen, Andrew,457705,2020,-0.023,-0.051,89.7,
Votto, Joey,458015,2020,-0.027,-0.032,87.4,
Santana, Carlos,467793,2020,-0.052,-0.098,88,
Brantley Jr., Michael,488726,2020,.040,.063,88.7,
Gurriel, Yuli,493329,2020,-0.033,-0.024,89.3,
Escobar, Eduardo,500871,2020,-0.051,-0.061,88.6,
Martinez, J.D.,502110,2020,-0.017,-0.057,89.5,
Reddick, Josh,502210,2020,-0.001,.018,85.9,
Goldschmidt, Paul,502671,2020,.019,-0.044,89.2,
Gonzalez, Marwin,503556,2020,-0.029,-0.081,89.2,
Altuve, Jose,514888,2020,-0.011,-0.005,86.7,
Hernandez, Cesar,514917,2020,.010,.012,89.1,
Segura, Jean,516416,2020,.016,.031,87.7,
Marte, Starling,516782,2020,.017,.010,87.1,
Freeman, Freddie,518692,2020,-0.002,-0.023,92.4,
Grandal, Yasmani,518735,2020,.023,.019,90.3,
LeMahieu, DJ,518934,2020,.049,.125,91.5,
Rizzo, Anthony,519203,2020,-0.044,.001,87.7,
Flores, Wilmer,527038,2020,.023,.085,87.9,
Garcia, Avisail,541645,2020,-0.006,-0.049,87.4,
Ozuna, Marcell,542303,2020,.025,.001,93,
Villar, Jonathan,542340,2020,.020,.011,86,
Aguilar, Jesus,542583,2020,.006,.005,89.3,
Crawford, Brandon,543063,2020,.021,.067,88.7,
Grossman, Robbie,543257,2020,.001,.083,89,
Hicks, Aaron,543305,2020,-0.020,-0.007,88,
Rendon, Anthony,543685,2020,-0.001,.028,90.1,
Semien, Marcus,543760,2020,.018,.027,86.2,
Springer III, George,543807,2020,-0.029,-0.029,88.7,
Vazquez, Christian,543877,2020,.061,.099,88.4,
Wong, Kolten,543939,2020,.030,.020,86.5,
Gregorius, Didi,544369,2020,.021,.092,83.8,
Grichuk, Randal,545341,2020,.019,.039,88.4,
Trout, Mike,545361,2020,-0.010,-0.009,93.7,
Ruiz, Rio,547004,2020,.011,.073,87.7,
Harper, Bryce,547180,2020,-0.040,-0.116,92.5,
Abreu, Jose,547989,2020,.018,.030,92.9,
Suarez, Eugenio,553993,2020,-0.014,-0.002,89.1,
Gonzalez, Erik,570481,2020,-0.010,-0.037,88.5,
Arenado, Nolan,571448,2020,.018,.042,87.8,
Muncy, Max,571970,2020,-0.037,-0.084,88.5,
Myers, Wil,571976,2020,.003,.016,91,
Pollock, AJ,572041,2020,.002,.062,89.6,
Seager, Kyle,572122,2020,-0.011,-0.039,89.1,
Voit III, Luke,572228,2020,-0.009,.004,89.4,
Walker, Christian,572233,2020,.005,.005,90.4,
Dickerson, Corey,572816,2020,.004,.000,85.7,
Yastrzemski, Mike,573262,2020,.046,.080,88.2,
Contreras, Willson,575929,2020,-0.006,-0.034,89.8,
Canha, Mark,592192,2020,.005,-0.007,89.7,
Castellanos, Nick,592206,2020,-0.049,-0.059,91,
Machado, Manny,592518,2020,.000,.035,90.2,
Moran, Colin,592567,2020,-0.007,-0.007,91.9,
Realmuto, J.T.,592663,2020,.020,-0.007,90.2,
Rosario, Eddie,592696,2020,.011,.039,87.5,
Yelich, Christian,592885,2020,-0.045,-0.043,94,
Merrifield, Whit,593160,2020,-0.010,.001,86.1,
Bogaerts, Xander,593428,2020,.041,.028,89,
Alberto, Hanser,593643,2020,.038,.075,82.2,
Polanco, Jorge,593871,2020,-0.005,-0.027,86.6,
Sano, Miguel,593934,2020,-0.011,-0.005,95.2,
Calhoun, Kole,594777,2020,-0.037,.008,89.4,
Duvall, Adam,594807,2020,.008,.015,88.1,
Profar, Jurickson,595777,2020,-0.004,.017,87.2,
Baez, Javier,595879,2020,-0.015,-0.025,89.4,
Lindor, Francisco,596019,2020,-0.021,-0.026,89.9,
Story, Trevor,596115,2020,.036,.062,89.9,
Kepler, Max,596146,2020,-0.030,.014,88.5,
Franco, Maikel,596748,2020,.022,.059,86.7,
Bradley Jr., Jackie,598265,2020,.058,.076,88.4,
La Stella, Tommy,600303,2020,.006,.026,88,
Nunez, Renato,600524,2020,.029,.061,86.3,
Candelario, Jeimer,600869,2020,.020,.032,90.2,
Ahmed, Nick,605113,2020,.019,.025,87.7,
Anderson, Brian,605119,2020,.028,.039,87.4,
Bell, Josh,605137,2020,-0.002,-0.017,91.7,
Betts, Mookie,605141,2020,.009,.077,90.7,
Davis, J.D.,605204,2020,-0.009,-0.040,90.2,
Arcia, Orlando,606115,2020,-0.021,-0.012,89,
Tapia, Raimel,606132,2020,.069,.069,85.3,
Hernandez, Teoscar,606192,2020,-0.009,-0.044,93.2,
Marte, Ketel,606466,2020,.022,.028,89.2,
Nimmo, Brandon,607043,2020,.022,.052,87.2,
Turner, Trea,607208,2020,.032,.073,90.5,
Pillar, Kevin,607680,2020,.016,.027,87.1,
Ramirez, Jose,608070,2020,.028,.100,88.7,
Gallo, Joey,608336,2020,-0.011,-0.040,91.2,
Seager, Corey,608369,2020,-0.024,-0.071,93.2,
Mondesi, Adalberto,609275,2020,.041,.061,90.6,
Reyes, Franmil,614177,2020,.030,.008,92.4,
Swanson, Dansby,621020,2020,.007,-0.010,89.1,
Taylor, Chris,621035,2020,-0.003,-0.016,88,
Correa, Carlos,621043,2020,.010,-0.019,88.8,
Olson, Matt,621566,2020,-0.029,-0.029,92.3,
Reyes, Victor,622682,2020,-0.010,-0.039,90,
Alonso, Pete,624413,2020,.003,.020,90.3,
Biggio, Cavan,624415,2020,.041,.105,87.7,
Conforto, Michael,624424,2020,.040,.033,88.7,
Frazier, Adam,624428,2020,-0.021,-0.014,85.5,
Cronenworth, Jake,630105,2020,-0.038,-0.064,89.8,
Anderson, Tim,641313,2020,.029,.021,87.2,
Bellinger, Cody,641355,2020,-0.046,-0.045,89.3,
Crawford, J.P.,641487,2020,-0.002,-0.022,85.8,
Dozier, Hunter,641531,2020,-0.007,.007,86.4,
Lewis, Kyle,641786,2020,.023,.004,88.3,
McMahon, Ryan,641857,2020,.010,.020,90.1,
Smith, Dominic,642086,2020,.015,.048,90,
Adames, Willy,642715,2020,.030,.087,88.8,
Kiner-Falefa, Isiah,643396,2020,.020,.030,87.2,
McNeil, Jeff,643446,2020,.030,.043,86.5,
Robles, Victor,645302,2020,.015,.035,82.2,
Devers, Rafael,646240,2020,.007,.023,93,
Jimenez, Eloy,650391,2020,.012,.013,92.4,
Schwarber, Kyle,656941,2020,-0.036,-0.052,92.8,
Verdugo, Alex,657077,2020,.070,.109,87,
White, Evan,657108,2020,-0.014,-0.041,91.7,
Laureano, Ramon,657656,2020,-0.017,-0.037,87.7,
Moncada, Yoan,660162,2020,.018,.049,87.8,
Acuna Jr., Ronald,660670,2020,-0.004,-0.015,92.4,
Riley, Austin,663586,2020,-0.026,-0.059,91,
Tucker, Kyle,663656,2020,.003,.058,91.1,
Grisham, Trent,663757,2020,-0.015,-0.028,88.3,
Happ, Ian,664023,2020,-0.003,.036,91.1,
Lowe, Brandon,664040,2020,.008,.004,89.8,
Fletcher, David,664058,2020,.027,.074,84.7,
Tatis Jr., Fernando,665487,2020,-0.020,-0.043,95.9,
Guerrero Jr., Vladimir,665489,2020,.014,.043,92.3,
Soto, Juan,665742,2020,.019,-0.001,92.1,
Gurriel Jr., Lourdes,666971,2020,.023,.041,91.1,
Reynolds, Bryan,668804,2020,-0.039,-0.046,87.5,
Edman, Tommy,669242,2020,-0.016,.001,86.5,
Solak, Nick,669256,2020,.004,-0.044,89.9,
Hiura, Keston,669374,2020,.002,-0.025,87.4,
Lopez, Nicky,670032,2020,-0.037,-0.042,84.9,
Robert, Luis,673357,2020,.012,-0.026,87.9,